time (s)	coil I (A)	last det (V)	int current (uC)
437075.415980	0.217484	269.921875	-246.289062
437075.419981	0.216278	2.379059	0.660956
437076.497014	0.219722	128.320312	172.656250
437076.499016	0.219155	2.410707	0.188552
437077.513012	0.218733	196.386719	-278.515625
437077.515013	0.217887	2.396757	0.540280
437078.561046	0.217816	135.937500	211.328125
437078.563048	0.217013	2.387141	0.340839
437079.575960	0.218816	311.914062	-245.214844
437079.577962	0.218429	2.402721	0.654838
437080.657968	0.217989	132.812500	208.593750
437080.659969	0.217035	2.387381	0.255993
437081.674006	0.217848	348.339844	-223.339844
437081.676009	0.217097	2.388063	0.544007
437082.754052	0.213202	132.714844	185.546875
437082.756054	0.217768	132.714844	185.546875
437082.758054	0.217197	2.389162	0.254856
437083.770104	0.217374	279.687500	-241.894531
437083.772107	0.218026	2.398281	0.423536
437084.852191	0.219088	145.996094	187.792969
437084.854194	0.218220	2.400417	0.308197
437085.867152	0.215810	215.820312	-265.429687
437085.869153	0.217486	2.392344	0.430115
437086.949190	0.219446	137.890625	172.558594
437086.951189	0.218615	2.404760	0.252082
437087.967224	0.217363	245.117187	-265.527344
437087.969231	0.216804	2.384846	0.368098
437089.046208	0.219795	135.156250	185.546875
437089.048211	0.218868	2.407552	0.198486
437090.030202	0.217690	377.246094	-220.410156
437090.032205	0.216937	2.386308	0.586710
437091.111148	0.217835	139.941406	200.195312
437091.113149	0.216979	2.386769	0.342373
437092.127130	0.217541	326.660156	-244.726562
437092.129136	0.216812	2.384935	0.582578
437093.207238	0.216875	135.351562	198.046875
437093.209241	0.217787	2.395658	0.283783
437094.223251	0.219506	310.546875	-252.343750
437094.225253	0.219035	2.409386	0.522871
437095.307295	0.218669	131.347656	187.597656
437095.309296	0.218217	2.400391	0.270505
437096.321297	0.217967	262.988281	-271.289062
437096.323297	0.217147	2.388613	0.485489
437097.403401	0.217432	136.816406	196.386719
437097.405404	0.216647	2.383118	0.620362
437098.418381	0.217566	248.144531	-277.636719
437098.420382	0.216932	2.386255	0.434610
437099.500428	0.217828	136.718750	186.621094
437099.502430	0.217209	2.389304	0.518283
437100.516483	0.218793	235.937500	-279.199219
437100.518486	0.218072	2.398787	0.372679
437101.597045	0.218037	139.355469	174.511719
437101.599046	0.217464	2.392104	0.214367
437102.579621	0.218660	360.253906	-227.050781
437102.581622	0.217686	2.394542	0.585299
437103.693613	0.219954	140.917969	167.187500
437103.695614	0.219143	2.410573	0.203463
437104.675689	0.208451	286.523437	-251.367187
437104.677690	0.217488	286.523437	-251.367187
437104.679691	0.216968	2.386645	0.538661
437105.759737	0.216533	155.664062	183.984375
437105.761738	0.216055	2.376604	0.355429
437106.774299	0.218608	264.453125	-258.007812
437106.778296	0.217280	2.390075	0.483015
437107.856292	0.221078	148.437500	176.562500
437107.858294	0.220499	148.437500	176.562500
437107.860293	0.220092	2.421013	0.315274
437108.872843	0.219125	286.621094	-254.199219
437108.874846	0.218614	2.404751	0.488531
437109.952903	0.217975	136.230469	174.511719
437109.954903	0.216974	2.386716	0.243848
437110.968925	0.217788	268.164062	-270.800781
437110.970927	0.217149	2.388639	0.526739
437112.048972	0.217991	129.882812	168.261719
437112.050974	0.217988	2.397865	0.224464
437113.064989	0.219935	202.343750	-302.343750
437113.066990	0.219365	2.413011	0.379947
437114.147094	0.219643	140.625000	166.601562
437114.149096	0.218818	2.407002	0.228259
437115.129629	0.219966	306.542969	-252.539062
437115.131630	0.219151	2.410662	0.592127
437116.211754	0.218639	160.449219	187.695312
437116.213754	0.217953	2.397484	0.395530
437117.226312	0.217776	312.988281	-244.531250
437117.228316	0.217806	2.395862	0.547360
437118.308410	0.218681	157.421875	178.808594
437118.310413	0.217738	2.395118	0.356593
437119.323333	0.216501	300.000000	-249.511719
437119.327331	0.216948	2.386432	0.517034
437120.405390	0.219113	141.503906	163.085937
437120.407392	0.218108	2.399185	0.296341
437121.421379	0.218022	282.714844	-264.746094
437121.423381	0.217144	2.388586	0.498180
437122.501409	0.205970	142.578125	181.738281
