time (s)	coil I (A)	last det (V)	int current (uC)
432465.840969	0.207817	308.886719	37.500000
432465.842973	0.218564	308.886719	37.500000
432465.844973	0.217798	2.395773	0.503629
432466.857503	0.218942	184.082031	-373.828125
432466.859505	0.218248	2.400728	0.459368
432467.939520	0.217993	292.871094	38.769531
432467.941521	0.217325	2.390580	0.465319
432468.955534	0.218826	167.187500	-430.371094
432468.957536	0.218084	2.398928	0.409703
432470.037619	0.217994	289.941406	39.062500
432470.039621	0.217396	2.391351	0.817542
432471.054161	0.218626	159.863281	-453.710937
432471.056163	0.217987	2.397856	0.370851
432472.100716	0.220096	314.550781	36.132812
432472.102717	0.219154	2.410697	0.582444
432473.116781	0.218288	195.214844	-333.886719
432473.120781	0.216911	2.386016	0.518916
432474.196843	0.209422	306.640625	37.207031
432474.198844	0.218730	306.640625	37.207031
432474.200844	0.218027	2.398299	0.563101
432475.212836	0.215430	171.289062	-415.527344
432475.216835	0.218950	2.408455	0.494959
432476.294842	0.219896	301.171875	37.890625
432476.296843	0.219021	2.409226	0.532750
432477.310874	0.220953	163.476562	-439.257812
432477.312877	0.220136	2.421492	0.449273
432478.392928	0.219305	311.718750	36.230469
432478.394933	0.218615	2.404769	0.510050
432479.407474	0.219549	164.550781	-432.421875
432479.409480	0.219289	2.412178	0.416110
432480.489498	0.218365	299.121094	37.207031
432480.491499	0.217471	2.392184	0.476111
432481.505528	0.218516	148.437500	-477.539062
432481.507527	0.217690	2.394595	0.369841
432482.587549	0.219813	280.175781	39.062500
432482.589551	0.219251	2.411761	0.455965
432483.569563	0.220514	176.562500	-378.417969
432483.571565	0.219616	2.415776	0.527816
432484.683588	0.219235	276.855469	39.453125
432484.685590	0.218456	2.403014	0.420978
432485.665648	0.210124	177.343750	-368.261719
432485.667652	0.219188	177.343750	-368.261719
432485.669651	0.218590	2.404485	0.501565
432486.748609	0.219670	319.433594	34.765625
432486.750608	0.218924	2.408163	0.568088
432487.763172	0.218151	160.351562	-422.851562
432487.765173	0.218994	2.408934	0.452163
432488.845262	0.218616	294.824219	38.281250
432488.847264	0.217661	2.394276	0.536836
432489.861270	0.218670	144.628906	-473.828125
432489.863271	0.217902	2.396925	0.422515
432490.943291	0.219631	301.171875	37.304687
432490.945292	0.218917	2.408083	0.515979
432491.957893	0.220540	151.562500	-447.363281
432491.959893	0.219829	2.418124	0.381381
432493.040404	0.219054	285.449219	39.550781
432493.042405	0.218228	2.400506	0.654781
432494.056410	0.218001	142.480469	-477.050781
432494.058413	0.217383	2.391209	0.673714
432495.139014	0.218469	283.691406	39.941406
432495.141014	0.217864	2.396500	0.437237
432496.119544	0.218654	173.339844	-364.648437
432496.121549	0.218612	2.404733	0.509758
432497.236088	0.217174	280.371094	40.820312
432497.238090	0.216697	2.383667	0.406836
432498.217069	0.219738	161.621094	-408.496094
432498.219068	0.218860	2.407463	0.464226
432499.299147	0.220078	316.992187	35.839844
432499.301149	0.219410	2.413507	0.558693
432500.316082	0.217976	163.769531	-399.023437
432500.318085	0.217394	2.391333	0.427022
432501.397053	0.220406	286.816406	39.843750
432501.401051	0.219547	2.415013	0.533440
432502.411092	0.220435	146.679687	-461.718750
432502.413093	0.219658	2.416236	0.404029
432503.493172	0.884622	282.226562	40.332031
432503.495175	0.220234	2.422573	0.505230
432504.509136	0.219232	142.675781	-476.757812
432504.511140	0.218474	2.403209	0.508682
432505.591207	0.218320	288.281250	38.671875
432505.593211	0.217721	2.394932	0.464237
432506.573722	0.219933	174.316406	-364.160156
432506.575722	0.219283	174.316406	-364.160156
432506.577723	0.218884	2.407720	0.529069
432507.685739	1.765108	271.972656	39.648437
432507.687738	0.218951	271.972656	39.648437
432507.689741	0.218168	2.399850	0.443173
432508.669798	0.219477	175.781250	-361.230469
432508.671799	0.218643	2.405070	0.499737
432509.750724	0.220426	312.011719	35.449219
432509.752726	0.220125	2.421376	0.573221
432510.768817	0.217603	166.503906	-400.683594
432510.770818	0.217071	2.387780	0.457704
432511.847361	0.212720	297.167969	37.597656
432511.849363	0.219024	297.167969	37.597656
432511.851363	0.218408	2.402491	0.562028
432512.863399	0.217371	156.835937	-440.234375
432512.865401	0.218917	2.408092	0.433816
432513.947487	0.218239	311.718750	35.351562
432513.949489	0.217671	2.394382	0.520725
432514.961532	1.666034	161.914062	-426.464844
432514.963533	0.217618	2.393797	0.395514
432516.041595	0.209555	293.652344	37.792969
432516.045595	0.217578	293.652344	37.792969
432516.047597	0.217308	2.390385	0.482253
432517.057656	0.216471	140.234375	-500.195312
432517.059659	0.218428	2.402704	0.370084
432518.139677	0.218876	293.750000	37.695312
432518.141679	0.217976	2.397741	0.446115
432519.122695	0.219300	172.949219	-399.902344
432519.124698	0.218399	2.402393	0.537177
432520.236708	0.221146	272.167969	39.160156
432520.238711	0.220419	2.424611	0.408974
432521.218723	0.198889	172.265625	-406.933594
432521.222723	0.217723	172.265625	-406.933594
432521.224725	0.217125	2.388373	0.511929
432522.300782	0.220622	313.476562	35.058594
432522.302784	0.220652	2.427172	0.548768
432523.320796	0.217529	176.367187	-396.777344
432523.322804	0.217115	2.388267	0.473291
432524.397354	0.205618	295.312500	37.500000
432524.401353	0.217910	295.312500	37.500000
432524.403355	0.217309	2.390403	0.521674
432525.415407	0.218170	166.308594	-431.445312
432525.417410	0.217595	2.393549	0.442676
432526.495433	2.246721	287.207031	38.378906
432526.497435	0.225286	2.478148	0.475918
432527.511454	0.221847	164.550781	-437.304687
432527.513456	0.221031	2.431338	0.403278
432528.593492	0.218974	288.964844	38.671875
432528.595491	0.218322	2.401543	0.505174
432529.610026	0.218156	159.472656	-454.492187
432529.612028	0.217562	2.393186	0.378138
432530.690597	0.219456	266.406250	40.136719
432530.692601	0.218696	2.405655	0.447760
432531.705541	0.223821	145.800781	-495.410156
432531.707541	0.222884	2.451721	0.344853
432532.753598	0.217002	303.417969	37.402344
432532.755600	0.218351	2.401862	0.560377
432533.769644	0.218910	179.785156	-387.011719
432533.771645	0.218412	2.402527	0.504953
432534.851732	0.221799	316.699219	36.132812
432534.853733	0.221136	2.432499	0.526329
432535.869796	0.217594	183.496094	-373.828125
432535.871798	0.217105	2.388152	0.461001
432536.950769	0.219249	281.445312	39.843750
432536.954769	0.218269	2.400958	0.492582
432537.964830	0.219299	162.304687	-446.093750
432537.966832	0.218479	2.403271	0.420954
432539.046877	0.219265	298.144531	38.867187
432539.048878	0.218727	2.406001	0.759010
432540.060916	0.218218	166.406250	-433.593750
432540.062920	0.219045	2.409492	0.401597
432541.143481	0.218400	272.949219	40.429687
432541.145485	0.217606	2.393664	0.435189
432542.159498	0.218314	152.441406	-477.148437
432542.161500	0.217585	2.393434	0.458356
432543.239547	0.218594	267.675781	40.429687
432543.241550	0.218357	2.401924	0.414199
432544.223565	0.218579	192.089844	-340.234375
432544.225567	0.217940	2.397342	0.510537
432545.303580	0.215516	304.003906	37.011719
432545.305582	0.219547	2.415013	0.560153
432546.320511	0.219050	178.027344	-388.671875
432546.322512	0.218108	2.399185	0.472762
432547.401057	0.220034	315.234375	35.546875
432547.403059	0.219979	2.419772	0.535048
432548.417129	0.220538	173.046875	-404.199219
432548.419131	0.219879	2.418674	0.437858
432549.500054	0.219403	308.691406	36.328125
432549.502055	0.218813	2.406940	0.503350
432550.516100	0.220286	163.574219	-432.617187
432550.518103	0.219791	2.417699	0.403209
432551.594608	0.196184	286.718750	38.671875
432551.596610	0.218294	286.718750	38.671875
432551.598610	0.217694	2.394630	0.476742
432552.612646	0.219062	148.437500	-476.660156
432552.614649	0.218585	2.404432	0.562364
432553.694729	0.217864	292.578125	37.988281
432553.696731	0.217307	2.390376	0.442416
432554.676768	0.219933	166.601562	-413.378906
432554.678771	0.219461	2.414074	0.526399
432555.792780	0.218556	273.925781	39.648437
432555.794784	0.218093	2.399026	0.407534
432556.772812	0.219869	169.628906	-396.289062
432556.774814	0.219409	2.413498	0.480311
432557.854828	0.218824	298.144531	37.792969
432557.856829	0.218789	2.406683	0.562818
432558.870815	0.218382	153.906250	-446.972656
432558.872815	0.217561	2.393168	0.434226
432559.953305	0.218292	311.523437	36.328125
432559.955305	0.217721	2.394932	0.536607
432560.970237	0.218180	161.718750	-416.210937
432560.972241	0.217705	2.394754	0.449937
432562.049202	0.218552	282.714844	39.746094
432562.051204	0.217742	2.395162	0.498690
432563.069247	0.219303	134.960937	-504.394531
432563.071249	0.218924	2.408163	0.365347
432564.145287	0.215956	293.457031	39.355469
432564.147287	0.217595	2.393540	0.473500
432565.164222	0.218109	143.164062	-478.222656
432565.166225	0.217655	2.394205	0.331824
432566.244832	0.218449	268.066406	41.503906
432566.246834	0.217877	2.396642	0.431346
432567.228820	0.217955	170.410156	-379.687500
432567.230822	0.217549	2.393035	0.490193
432568.339366	0.212487	271.191406	41.503906
432568.341368	0.219785	271.191406	41.503906
432568.343368	0.219130	2.410432	0.406940
432569.325435	0.218043	166.308594	-394.042969
432569.327438	0.217596	2.393558	0.457452
432570.405989	0.218596	295.996094	39.355469
432570.407993	0.217960	2.397564	0.564429
432571.421991	0.219234	151.855469	-447.265625
432571.425989	0.218403	2.402429	0.422822
432572.506028	0.217423	301.757812	38.476562
432572.508029	0.216982	2.386805	0.524497
432573.518568	0.218955	146.875000	-465.332031
432573.520569	0.218171	2.399877	0.546495
432574.598604	0.219293	279.980469	40.820312
432574.600606	0.218923	2.408154	0.502808
432575.614594	0.220808	137.011719	-498.242187
432575.616597	0.220070	2.420765	0.358125
432576.696661	0.218244	286.718750	40.332031
432576.700662	0.216940	2.386335	0.451394
432577.711237	0.218416	141.406250	-487.500000
432577.713238	0.220489	2.425382	0.327019
432578.793809	0.218101	286.914062	40.527344
432578.795811	0.217304	2.390341	0.414149
432579.775838	0.219133	156.835937	-438.281250
432579.777841	0.219255	2.411805	0.497292
432580.859879	0.217849	312.792969	36.914062
432580.861882	0.217234	2.389570	0.571986
432581.874453	0.218772	158.300781	-437.011719
432581.876455	0.218106	2.399168	0.623858
432582.954474	0.220862	315.136719	36.328125
432582.956477	0.220409	2.424496	0.543928
432583.971402	0.218415	165.527344	-415.332031
432583.973403	0.217765	2.395419	0.475572
432585.051440	0.218961	291.406250	39.257812
432585.053442	0.219170	2.410866	0.509407
432586.067498	0.219120	154.980469	-455.175781
432586.069499	0.218387	2.402252	0.390081
432587.149574	0.218420	295.996094	39.257812
432587.151575	0.217562	2.393177	0.467972
432588.166590	0.218974	152.929687	-466.699219
432588.168593	0.218362	2.401977	0.367470
432589.247120	0.219347	275.097656	41.503906
432589.249122	0.218654	2.405194	0.434983
432590.261261	0.217055	137.011719	-516.015625
432590.263262	0.221497	137.011719	-516.015625
432590.265264	0.220944	2.430381	0.327768
432591.343297	0.219829	265.234375	42.578125
432591.345298	0.219073	2.409802	0.409341
432592.327345	1.167444	185.156250	-364.941406
432592.329345	0.217743	2.395171	0.610980
432593.407366	0.219334	305.957031	38.281250
432593.409366	0.219038	2.409413	0.547712
432594.423467	0.219661	169.238281	-422.558594
432594.425470	0.218896	2.407853	0.459350
432595.507536	0.217833	303.125000	38.281250
432595.509536	0.217420	2.391617	0.510762
432596.520094	0.217927	164.062500	-439.062500
432596.524093	0.219065	2.409714	0.430254
432597.602094	0.219105	294.238281	38.867187
432597.604095	0.218139	2.399531	0.486042
432598.620639	0.219286	148.828125	-486.230469
432598.622639	0.218936	2.408296	0.427185
432599.698644	0.218004	292.285156	38.964844
432599.700645	0.218938	2.408322	0.439448
432600.717585	0.218078	157.031250	-461.816406
432600.719586	0.217508	2.392583	0.357295
432601.798126	0.218152	275.292969	40.332031
432601.800128	0.217437	2.391812	0.407144
432602.814718	0.218294	150.097656	-482.910156
432602.816718	0.217801	2.395809	0.324525
432603.863280	0.217267	293.750000	39.062500
432603.865281	0.216782	2.384607	0.557828
432604.877257	0.219962	167.968750	-427.832031
432604.879258	0.219357	2.412931	0.487417
432605.957303	0.217156	303.515625	37.890625
432605.959304	0.218314	2.401454	0.532476
432606.973340	0.219346	172.265625	-414.257812
432606.975339	0.218985	2.408836	0.458641
432608.055379	0.218309	294.335937	39.257812
432608.059378	0.216917	2.386087	0.491592
432609.073464	0.217967	167.578125	-429.492187
432609.077464	0.217549	2.393044	0.413244
432610.154021	0.217924	287.695312	39.257812
432610.156023	0.217306	2.390367	0.461945
432611.170565	0.217873	158.789062	-457.226562
432611.172567	0.217339	2.390731	0.384018
432612.249036	0.219235	267.968750	41.210937
432612.251037	0.218783	2.406612	0.434119
432613.265046	0.220606	148.535156	-485.937500
432613.267049	0.219847	2.418319	0.345791
432614.347131	0.218521	261.621094	41.210937
432614.349131	0.217672	2.394391	0.404405
432615.363106	0.219377	142.187500	-504.296875
432615.365109	0.218754	2.406293	0.341412
432616.413168	0.219071	300.097656	38.085937
432616.415170	0.219042	2.409457	0.553795
432617.427223	0.218482	168.066406	-423.144531
432617.429225	0.217698	2.394683	0.467192
432618.509252	0.220390	311.718750	36.328125
432618.511253	0.219735	2.417087	0.535944
432619.526228	0.217746	169.433594	-416.308594
432619.528231	0.217357	2.390926	0.428024
432620.606788	0.220037	301.269531	37.890625
432620.608789	0.219312	2.412435	0.494474
432621.621301	0.218457	163.476562	-433.007812
432621.623302	0.217575	2.393327	0.390020
432622.705334	0.217978	280.566406	39.941406
432622.707335	0.217639	2.394027	0.607843
432623.719383	0.218288	143.164062	-492.871094
432623.721387	0.217636	2.394001	0.357156
432624.799426	0.218760	291.015625	38.671875
432624.801426	0.217760	2.395357	0.426275
432625.815435	0.222997	129.296875	-529.296875
432625.817435	0.222173	2.443905	0.311079
432626.897505	0.220371	274.511719	40.527344
432626.899505	0.219759	2.417344	0.411115
432627.880066	0.219078	173.144531	-382.226562
432627.882067	0.218118	2.399301	0.464166
432628.960154	0.211306	295.605469	38.867187
432628.962156	0.218380	295.605469	38.867187
432628.964157	0.217788	2.395667	0.561311
432629.976163	0.216751	149.609375	-463.281250
432629.978165	0.219256	2.411814	0.446425
